 "QUEBEC IN THE 20TH CENTURY" ,
 "Topics in Fibre Surfaces" ,
 "TOPICS/STATS & PROBABILITY" ,
 "ADV TOP:STUD-MODERN LANG II" ,
 "(also listed as IRST 205) The Irish in Montreal" ,
 "VESSEL HUSBANDRY AND PORT OPERATIONS" ,
 "INDEPENDENT STUDY I" ,
 "REACTIVE INTERMEDIATES" ,
 "RESEARCH METHODS" ,
 "Ecological Economics" ,
 "ADV.SEM.PUBLICPOL&PUB.ADMIN." ,
 "TUTORIAL" ,
 "NANOSC/NANOTEC:OPTO-ELEC DEV" ,
 "EDUC STUDIES AREA TUTORIAL" ,
 "The Social and Cultural Geographies of Montreal" ,
 "SPEC DOCTORAL LEVEL STUDIES" ,
 "HONOURS SEMINAR" ,
 "THESIS" ,
 "Advanced Continental Philosophy" ,
 "Religions of Asia" ,
 "BIG DATA VISUALIZATION AND STORYTELLING" ,
 "Projet en DÉC Partie I" ,
 "Debates and Challenges in contemporary Quebec Society / La Societe quebecoise:  defis et enjeux" ,
 "DIRECTED STUDY" ,
 "PAINTING IV" ,
 "SELECTED TOPICS IN ENGLISH" ,
 "SEMINAR IN MOTIVATION, EVALUATION AND REWARDS" ,
 "Machine Drawing and Design" ,
 "INTENSIVE ENGLISH: ADVANCED TWO" ,
 "ADVANCED REPORTING" ,
 "Race and Ethnic Relations" ,
 "Design and Operations of Supply Chain Networks" ,
 "MICROWAVE ENGINEERING" ,
 "The Veda, Upanishads, and Religion in Ancient India" ,
 "(also listed as FASS 291) Introduction to Sexuality Research" ,
 "Second Language Speaking and Listening" ,
 "EVAL ADULT LEARNING PROJECTS" ,
 "MODELS OF ASSESSMENT I" ,
 "MASTER'S LEVEL STUDIES" ,
 "SELECT TOP-DIGITAL SYSTEMS" ,
 "SELECTED TOPICS IN PSYC" ,
 "INTRODUCTORY ANCIENT GREEK: INTENSIVE COURSE" ,
 "PROGRAM G + PROBLEM SOLVING" ,
 "Media Criticism" ,
 "STUDIES/EDUCATIONAL CHANGE" ,
 "SPECIAL TOPICS IN IDYS" ,
 "ADVANCED MATERIALS" ,
 "TOPICS IN MULTIMEDIA THEORY" ,
 "Intermediate German II" ,
 "ISSUES IN POSTCOLONIAL THEORY IN ART AND ART HISTORY" ,
 "SEMINAR IN MEANING AND MANAGEMENT OF BRANDS" ,
 "Media Literacy" ,
 "Studies in Early Christian and Byzantine Art and Architecture" ,
 "History of the United States to the Civil War Era" ,
 "History and Memory in Ireland" ,
 "ADV.STUDIES/CREATIVE WRITING" ,
 "History of Latin America:  The Colonial Period" ,
 "PROF EXP/REF LEARN I (FA)" ,
 "Practicum in Experimental Techniques" ,
 "Seminars in Creative Writing: Prose Fiction, Poetry and Drama" ,
 "Montage Aesthetic" ,
 "Costume Accessories Realization" ,
 "Advanced Multivariate Inference" ,
 "Choreography II" ,
 "FILM PRODUCTION II" ,
 "Selected Topics in Public History" ,
 "Tutorial in Philosophy" ,
 "THEMATIC QUESTIONS" ,
 "Capstone Industrial Engineering Design Project" ,
 "Statistical Methods II" ,
 "Building Science" ,
 "Advanced Genetics" ,
 "JAZZ HISTORY" ,
 "Management of Change" ,
 "DOCTORAL LEVEL STUDIES" ,
 "FILM PRODUCTION I" ,
 "Latin American History Via the Novel" ,
 "Selected Topics in Analytic Philosophy" ,
 "Software Testing and Validation" ,
 "Political Thought of the Enlightenment" ,
 "DISCOURSE & REPRESENTATION" ,
 "Advanced Recording I" ,
 "MODERN EUROPE" ,
 "ENVIRONMENTAL STANDARDS" ,
 "Motivation and Emotion in Daily Life" ,
 "Intermediate Microeconomic Theory II" ,
 "Bibliographic Research" ,
 "Data Analysis Starter: Critically thinking and statistics" ,
 "MASTER'S LEVEL STUDIES THE EFFECT OF MONOMER GEOMETRY ON EPOXY-ANIMINE NETWORKS" ,
 "Managing After-Tax Returns" ,
 "Topics for Multidisciplinary Study" ,
 "STUDIES/19TH C. LITERATURE" ,
 "Indigenous Peoples of North America" ,
 "Interpersonal Communication and Relationships" ,
 "Queer Theory" ,
 "Contemporary Critical Theory" ,
 "WEB EDITING AND PAGE DESIGN" ,
 "DIRECTED STUDIES" ,
 "NEW TESTAMENT II" ,
 "ADV.STY-HIST CHRISTIANITY II" ,
 "Robot Manipulators" ,
 "Vectors and Matrices" ,
 "e-Marketing" ,
 "QUANT. RES. DESIGN & METHODS" ,
 "OPTICAL MICROSYSTEMS" ,
 "Jazz Improvisation I" ,
 "Experimental Electricity and Magnetism I" ,
 "URBAN TRANSPORTATION PLAN." ,
 "Womb to Tomb: Psychological Transitions Across the Life Span" ,
 "Chemical Aspects of Biophysics" ,
 "TOPICS/MATHEMATICS EDUCATION" ,
 "Introduction to Optimization" ,
 "SENSORS AND ACTUATORS" ,
 "Studies in Renaissance Art and Architecture" ,
 "Chemical Engineering Research Protocols and Safety" ,
 "Functional Genomics" ,
 "HIST/HISTORIOG Y/MEDIA/CLTRE" ,
 "TOPICS IN AMERICAN CINEMA" ,
 "ALGORITHM DESIGN TECHNIQUES" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "READINGS/ECOLOGY&BEHAVIOUR I" ,
 "Continuous-Time Signals and Systems" ,
 "Politics of Latin America" ,
 "Research Proposal Seminar" ,
 "Crafting a competitive CGS Master?s application (all disciplines)" ,
 "Operating Systems" ,
 "Compensation and Benefits Management" ,
 "SEMINAR IN GENDER, SEXUALITY AND MEDIA" ,
 "SPECIAL TOPICS IN INTERMEDIA" ,
 "MASTER'S LEVEL STUDIES" ,
 "Adults as Learners" ,
 "Introduction to Labour Economics" ,
 "MEDIA RESEARCH PRACTICUM" ,
 "Income Taxes (Financial Skills for the Real World)" ,
 "Doctoral Examination" ,
 "Consulting Skills for Educational Technologists" ,
 "Ethics in Community Engagement" ,
 "Topics in Music" ,
 "COMMUNITY DEVELOPMENT AND LEISURE" ,
 "ELEC. ENG. PROD DESIGN PROJ." ,
 "Integrated Marketing Communications" ,
 "Postcolonial Literature" ,
 "SPEC DOCTORAL LEVEL STUDIES" ,
 "CURRENT DEBATES IN KINSHIP" ,
 "SEL TOPICS-INFORMATION MANA" ,
 "ADVANCED PUBLIC POLICY" ,
 "SPEC MASTER'S LEVEL STUDIES" ,
 "SEMINAR IN RELATIONSHIP MARKETING STRATEGY" ,
 "Culture, Language and Mind" ,
 "SPECIAL TOPICS IN EART" ,
 "Chinese Security Politics" ,
 "Professional and Effective Email Writing" ,
 "Getting Ready for the Environmental Assessment Internship" ,
 "TECH WRTG/RSRCH METH/SCI/ENG" ,
 "INTERDISC. PEACE STUDIES" ,
 "CHILD STUDY AREA TUTORIALS" ,
 "SELECT TOPICS-PHYS CHEMISTRY" ,
 "Atelier de conversation en français niveau 4" ,
 "AREA TUT-HUM PERF TECH I-VI" ,
 "JAZZ PRIVATE STUDY III	" ,
 "Special Topics in Design" ,
 "SPEC TOP/INT L COMMUNIC/DEV" ,
 "Special Topics in Irish Studies" ,
 "TOPICS IN APPLIED MATHEMATICS" ,
 "COMPARATIVE ETHICS" ,
 "Applied Econometrics:  Microeconometrics" ,
 "PROSEMINAR" ,
 "Executing Strategies" ,
 "PHP PROGRAMMING WITH MYSQL I" ,
 "Pro-Seminar I: Theory" ,
 "TUTORAT EN LITTERATURE (F)" ,
 "Introduction to LaTeX: a document preparation system" ,
 "TOPICS/STUDIO:IDEAS & ISSUES" ,
 "BUSINESS LAW" ,
 "SEL TOPICS-COMP APPLICATIONS" ,
 "HEALTH PROMOTION" ,
 "The Marketing of Food" ,
 "Special Topics in Visual Communication" ,
 "Computer-Aided Mechanical Design" ,
 "SELECTED TOPICS IN RELIGION" ,
 "Voice and Speech II" ,
 "Approaches to World Cinema" ,
 "SELECTED TOPICS IN POLI SCI:" ,
 "THESIS (CLINICAL EXER. PHYS)" ,
 "SELECTED TOPICS IN GERMAN" ,
 "RESEARCH PAPER I" ,
 "TOP. IN HUMAN PERF. TECHNOL" ,
 "EDUC.PROB/PHILOSOPH.PERSPECT" ,
 "SOFTWARE DSGN METHODOLOGIES" ,
 "ADVANCED TOPICS IN HISTORY" ,
 "Material and Popular Culture in Judaism" ,
 "Conducting an Acting Workshop" ,
 "Contemporary Print Processes I" ,
 "Accessing Open Data" ,
 "General Chemistry II" ,
 "Structural Analysis I" ,
 "ADVANCED ANIMATION FILMMAKING" ,
 "STUDIES IN IRANIAN RELIGIONS" ,
 "Natural Resource Economics" ,
 "TOPICS IN CANADIAN PAINTING" ,
 "OLD TESTAMENT II" ,
 "THESIS PROPOSAL" ,
 "Photographic Vision: Theory and Practice II" ,
 "Simulation of Industrial Systems" ,
 "Theories of Identity" ,
 "Modernism" ,
 "INTRO. TO BIOMED. ENG." ,
 "Microprocessor Systems" ,
 "Creativity and Innovation" ,
 "RESEARCH IN ART THERAPY" ,
 "TOPICS/MATH & COMP. FINANCE" ,
 "INFORMATION TECHNOLOGY APPLICATIONS IN CONSTRUCTION" ,
 "FCTNL. HARDWARE VERIFICATION" ,
 "Processes in Digital Print Media I" ,
 "TOPICS/MEDIEVAL JUDAISM" ,
 "History and the Public" ,
 "Communication Media:  Moving Images II" ,
 "TRADUCTION GASTRONOMIQUE:" ,
 "INTRO TO CANADIAN POLITICS" ,
 "Best Practices for Promoting Interaction & Participation on Zoom" ,
 "SEMINAR IN SPECIAL TOPICS" ,
 "VARIATIONIST SECOND LANGUAGE ACQUISITION" ,
 "QUEBEC SINCE CONFEDERATION" ,
 "Early Modern Philosophy II: 18th Century" ,
 "Tutorial III" ,
 "MODELS OF ASSESSMENT II" ,
 "Introduction au developpement économique communautaire" ,
 "ASSET ALLOCAT N/PERF MSRMNT" ,
 "Independent Study II" ,
 "Transmission Lines, Waves and Signal Integrity" ,
 "ADVANCED TOPICS IN ENGLISH" ,
 "ADV. ANALYSIS OF ALOGARITHMS" ,
 "Turning Points in Journalism History" ,
 "VALUE CREATION/BUSINESS PROC" ,
 "THE GREAT IRISH FAMINE" ,
 "SPECIAL TOPICS IN DANCE" ,
 "FUNCTIONAL ANALYSIS I" ,
 "MASTER'S LEVEL STUDIES" ,
 "Intermediate Hebrew II" ,
 "SEMINAR IN WOMEN'S STUDIES" ,
 "Mathematics of Finance" ,
 "Social Geographies of Montreal" ,
 "PURE SCIENCES REFLECTIVE LEARNING ACTIVITIES I" ,
 "MA Thesis Religions and Cultures" ,
 "INFRASTRUCTURE REHABILITAT N" ,
 "INFORMATION SYSTEMS SECURITY CYBERCRIME INVESTIGATION" ,
 "DIRECTED STUDIES" ,
 "History of Early Economic Thought" ,
 "|Interaction Design Studio" ,
 "Digital Tools for Journalists" ,
 "DISCOURSES OF DISSENT" ,
 "Game Theory" ,
 "Gospels and Acts" ,
 "SPECIAL COLLEGE SEMINAR" ,
 "Greek Literature" ,
 "RESEARCH DESIGN" ,
 "Industrial Organization" ,
 "Entrepreneurship: Venture Creation" ,
 "TOPICS IN CIVIL ENGR I" ,
 "SPECIAL TOPICS IN JPER" ,
 "Peer Instruction: Engaging Students in Small and Large Classrooms" ,
 "GRADUATE TUTORIAL II" ,
 "KNOWLEDGE MANAGEMENT" ,
 "SELECTED TOPICS IN ARTE" ,
 "Electroacoustic Composition Seminar/Workshop II" ,
 "THESIS" ,
 "RESEARCH SEMINAR" ,
 "SEMINAR/SERVICES MARKETING" ,
 "Special Topics in Comparative Politics" ,
 "Theories of Identity" ,
 "SPEC. DOCTORAL LEVEL STUDIES" ,
 "Professional Internship II" ,
 "Gestion de projets" ,
 "WORKING IN TASK GROUPS" ,
 "TOPICS IN JUDAIC STUDIES" ,
 "Statistical Analysis I" ,
 "Faith, Reason and the Religious Sense" ,
 "DIRECTED STUDY" ,
 "Leadership and Facilitation in Small Groups" ,
 "Hydraulic Engineering" ,
 "THEORIES OF DEVLOPMENT" ,
 "COLLECTIVE CREATION" ,
 "Econometrics I" ,
 "PROJ IN BIOTECH & GENOMICS" ,
 "APPLIED ARTIFICIAL INTELLIGENCE" ,
 "Introduction to Structural Dynamics" ,
 "RESTORATION & 18THC SATIRE" ,
 "Introduction to the Philosophy of Science" ,
 "SEMINAR IN AMERICAN HISTORY" ,
 "GERMAN WOMEN WRITERS ACROSS THE AGES" ,
 "Experimental Physics I" ,
 "ADVANCED TOPICS IN SPANISH" ,
 "Advanced Studies in Law and Society" ,
 "2020 Concordia Three Minute Thesis Competition Orientation Session" ,
 "CASTING" ,
 "ANTH CONCEPTS&METHODS-EDUC" ,
 "COMPARATIVE ETHICS" ,
 "TRADUCTION ECONOMIQUE A/F" ,
 "Supervised Internship II" ,
 "DOCTORAL LEVEL STUDIES INTERACTION AND AFFECT" ,
 "FROM IDEA TO STORYBOARD" ,
 "Extramural Practicum II:  Adult" ,
 "Restoration and Early 18th-Century Literature" ,
 "SEC VAL N/DOMEST INT L ENVRN" ,
 "COMPARATIVE PUBLIC POLICY" ,
 "COMPUTER ARCHITECTURE" ,
 "MASTER'S LEVEL STUDIES" ,
 "SELECTED TOPICS IN ORG CHEM" ,
 "Regional and Intercultural Studies" ,
 "History of Canada?s Residential Schools and Its Impacts on Indigenous Peoples?s Education" ,
 "Stories in Judaism" ,
 "ADV. ELEC. MACHINES & DRIVES" ,
 "REFLECTIVE LEARNING II" ,
 "Old English" ,
 "Plant Ecology" ,
 "Lighting Design" ,
 "Introduction to Modern Standard Arabic I" ,
 "Supervised Internship I" ,
 "SPECIAL TOPICS IN MANAGEMENT" ,
 "SPECIAL TOPIC SEMINAR" ,
 "Graduate Diploma Seminar" ,
 "GRADUATE SEMINAR IN BCEE" ,
 "Grammar and the Process of Writing II" ,
 "INDEPENDENT STUDY" ,
 "SOURCE AND GLOBAL LOGISTICS" ,
 "TRUSTED COMPUTING" ,
 "SPEC TOPICS/INVESTMENT MGMNT" ,
 "DIGITAL ARTS REFLECTIVE LEARNING ACTIVITIES II" ,
 "PROJET DE MÉM/THES PROPOSAL" ,
 "Topics in Senses and Perception" ,
 "Organization Theory and Design" ,
 "DOCTORAL LEVEL STUDIES" ,
 "TOPIC-CHRISTIAN THEO STDY II" ,
 "SEL TOP/THEOLOGICAL STUDIES" ,
 "INTERN SEM & FIELD PLACEMENT" ,
 "TOPICS/INDUSTRIAL ENGG." ,
 "Littératures postcoloniales" ,
 "Topics in Civil Engineering" ,
 "BIG DATA ANALYTICS FOR BUSINESS" ,
 "Theatre Movement II" ,
 "Prophetic and Wisdom Literature in the Hebrew Bible" ,
 "CONSTRUCTION PLANN G+CONTROL" ,
 "Contemporary Ethical Theory" ,
 "Jazz Choir I" ,
 "SPECIAL TOPICS IN MPER" ,
 "ELECTRONICS" ,
 "SPEC TOPICS MODERN LANGUAGES" ,
 "INDEPENDENT STUDIES IN ARTH" ,
 "Rédaction I" ,
 "THESIS (ATHLETIC THERAPY)" ,
 "SPECIAL TOPICS IN MPER" ,
 "Literature of the Victorian Period" ,
 "State and Society in the Middle East" ,
 "COMPREHENSIVE EXAMINATION" ,
 "Statistical Analysis II" ,
 "PROFESSIONAL INTERNSHIP I" ,
 "STUDIES/HISTORY OF IDEAS" ,
 "The U.S. Presidency" ,
 "Manufacturing Processes" ,
 "BUSINESS ACCOUNTING" ,
 "Elements of Ethno-Linguistics" ,
 "The Inclusive Classroom: Educating Exceptional Children" ,
 "Molecular and General Genetics" ,
 "SELECTED TOP:ECOTOXICOLOGY I" ,
 "ENGINEERING ANALYSIS" ,
 "INTRO TO DIGITAL IMAGING" ,
 "SEL TOPICS IN LOYC" ,
 "TOPICS IN QUANTITATIVE METH" ,
 "Theory/MIDIstration II" ,
 "Philosophy of Race" ,
 "Impact Assessment" ,
 "Building and Testing Trading Systems Using Technical Analysis" ,
 "Mathematics with Computer Algebra" ,
 "Advanced Management Accounting" ,
 "An Introduction to Art Therapy" ,
 "Studies in Nineteenth Century Literature" ,
 "Human Behaviour in Organizations" ,
 "Selected Topics in Metaphysics" ,
 "Ways of Seeing in Film Production" ,
 "Advanced Phonology" ,
 "Causes of War" ,
 "AQUATIC BIOGEOCHEMISTRY" ,
 "STOCHASTIC PROCESSES" ,
 "TOPICS-PROBABILITIES + STATS" ,
 "Experiential Learning" ,
 "QUEST/O.T. RESEARCH" ,
 "ADV.CLINICAL IMPROVISATION I" ,
 "Tutorial in Non-Western History" ,
 "Design of Reinforced Concrete Structures" ,
 "SELECTED TOPICS IN ANDRAGOGY" ,
 "STUDIES IN SHAKESPEARE" ,
 "Nutrition" ,
 "Memory and Attention" ,
 "SPEC TOPICS IN ART EDUCATION" ,
 "Selected Topics in African History" ,
 "Introduction to Microsoft Access" ,
 "Advanced Political Philosophy" ,
 "Comparative Culture" ,
 "HVAC CONTROL SYSTEMS" ,
 "Postwar Canadian Fiction" ,
 "DIGITAL ARTS REFLECTIVE ACTIVITIES I" ,
 "ADV TOPICS/CELL BIOLOGY" ,
 "SELECTED TOPICS IN SOCIOLOGY" ,
 "Traduction scientifique et technique du français à l'anglais" ,
 "Primate Behaviour, Ecology and Conservation" ,
 "REFLECTIVE LEARNING IV" ,
 "Master's Research and Thesis" ,
 "FILM CRITICISM" ,
 "SELECTED TOPICS:COM& PUB AFF" ,
 "Staying on Top of Your Sleep" ,
 "SPECIAL TOPICS IN APLI IV" ,
 "Project Studio I" ,
 "STUDIES 19TH C LITERATURE" ,
 "TUTORAT EN LITTERATURE" ,
 "Materials Science" ,
 "SPECIAL TOPICS IN ART HIST" ,
 "SPEC TOPICS SEM IN ADED II" ,
 "TOPICAL SEMINAR IN SOCIOLOGY" ,
 "FIBRES IV" ,
 "INFORMATION SYSTEMS ENGR RISK ANALYSIS FOR INSE" ,
 "APPLIED ETHICS" ,
 "CULTURE, DEVELOP & THE SELF" ,
 "IRISH TRD MUSIC:GLOBAL SOUND" ,
 "Games, Media and Culture" ,
 "Principles of Public Policy" ,
 "MIXED-SIGNAL VLSI FOR COMMUNICATION SYSTEMS" ,
 "ANTHROPOLOGY AND CONTEMPORARY ISSUES" ,
 "Water Resources Engineering" ,
 "SPEC TOPICS IN PUBLIC POLICY" ,
 "Special Topics in Journalism Studies" ,
 "INTERNET OF THINGS" ,
 "Health and Safety Management" ,
 "INITIATION TRAD GÉNÉRALE ANGLAIS" ,
 "Planning a Great Event" ,
 "TOPICS IN MECHANICAL ENG. I" ,
 "ANALYTICAL SEPARATIONS" ,
 "ABSTRACT PAINTING I" ,
 "READING COURSES / STATISTIC" ,
 "DIRECTED STUDY I" ,
 "QUANTITATIVE HUMAN SYSTEMS PHYSIOLOGY" ,
 "MEDICAL IMAGE PROCESSING" ,
 "Spark! Articulate and communicate your skills" ,
 "Comprehensive Examination Major Field" ,
 "The Asia-Pacific Rim Economies" ,
 "Communication Studies Apprenticeship II" ,
 "TUTORAT EN LOCALISATION" ,
 "Advanced Studies in Ethics" ,
 "ADVANCED PRACTICUM II" ,
 "GLOBAL PERSPECT E-LEARNING" ,
 "DOCTORAL THESIS RESEARCH" ,
 "Genetics and Cell Biology Laboratory" ,
 "Indigenous Resurgence" ,
 "SEL. TOP. IN FILM STUDIES" ,
 "Introduction to Training and Development" ,
 "Discrete Dynamical Systems, Chaos and Fractals" ,
 "SPECIAL PROJECT IN MUSIC" ,
 "Public History Internship" ,
 "Game Theory, Information, and Economic Modelling" ,
 "SPECIAL TOPICS IN APLI VI" ,
 "Stress" ,
 "Research Methods in Child Studies" ,
 "Mathematical and Computational Finance I" ,
 "Eating Well with Little Time or Money" ,
 "FIELD EXPERIENCE" ,
 "Material and Popular Culture" ,
 "ADVANCED TOPICS IN MODL" ,
 "SPECIAL TOPICS" ,
 "MANAGING IN A GLOBAL ENVIRON" ,
 "SELECTED TOPICS IN GEOG" ,
 "MASTER'S LEVEL STUDIES" ,
 "Communication Media: Sound I" ,
 "INTERNATIONAL JOURNALISM" ,
 "Neural and Hormonal Control of Human Systems" ,
 "Diagnostics and Rehabilitation of Building Envelope" ,
 "Gender Studies" ,
 "ENVIRONM. RESEARCH/PRACTICE" ,
 "TOPICS IN PSYC OF EDUC I" ,
 "Introduction to Translation" ,
 "Intermediate Italian: Intensive Course" ,
 "TOP IN CHILDREN & TECHNOLOGY" ,
 "Web, technologies, traduction : théories et critiques" ,
 "Politics and Economy" ,
 "Performance Creation Festival" ,
 "READINGS IN MATH EDUC. II" ,
 "Trading in Financial Securities" ,
 "TOPICS IN MODERN JUDAISM" ,
 "CULTURAL INDUSTRIES" ,
 "DOCTORAL FORUM" ,
 "Issues in the Montreal Art Milieu" ,
 "Representation Methods in Urban Studies" ,
 "Advanced Studies in Canadian Writing" ,
 "Advanced Study in European History" ,
 "The Christian Understanding of God" ,
 "Conquest and Empire: Spanish Literature from the 12th to the 17th Centuries" ,
 "CRYPTO PROTOCOL & NETWK SECT" ,
 "HISTORY OF JAPAN" ,
 "SEL. TOPICS IN THEO. STUDIES" ,
 "Organic Chemistry IV: Organic Structure and Stereochemistry" ,
 "CORPORATE FINANCE" ,
 "CLOUD COMP. SEC. & PRIVACY" ,
 "SEXUALITY AND DISCOURSE" ,
 "PHARMACEUTICAL MARKETING" ,
 "Social Movements" ,
 "Everything you need to know about Women?s Health" ,
 "CURRENT ISSUES IN PHYS SC II" ,
 "Audience and Purpose in Professional Writing" ,
 "LABORATORY" ,
 "Independent Study and Practicum" ,
 "Introduction to Biblical Studies" ,
 "SELECT TOPICS IN HEALTH EDUC" ,
 "ÉTUDE D'UN SUJET PARTICULIER" ,
 "SPECIAL TOPICS IN IDYS" ,
 "Strategic Human Resource Management" ,
 "RESEARCH PROJECT" ,
 "CYBER SECURITY BY DESIGN" ,
 "INTRO TO LAW & SOCIETY" ,
 "Food in History" ,
 "NATIONALISM:ORIGINS, OPERATION, & SIGNIFICANCE" ,
 "STATISTICS & RESEARCH DESIGN" ,
 "Topics in Religions and Cultures" ,
 "PENTATEUCH" ,
 "Capstone Building Engineering Design Project" ,
 "Specialization Examination Essay" ,
 "COMPARATIVE ETHICS" ,
 "ADV.STUDY IN FRENCH HISTORY" ,
 "Container Gardening" ,
 "Motivating and Inspiring as A Leader" ,
 "Starting a New Venture" ,
 "SEL TOPICS IN RESEARCH METHS" ,
 "PLAN.+ DESIGN OF BRIDGES" ,
 "STANDARDS,REGS+CERTIFICATION" ,
 "TOPICS:TEACHING OF MATH" ,
 "CANADIAN PUBLIC ADMIN." ,
 "The Economics of Professional Sport" ,
 "SELECT TOP IN SOCIAL PSYC A" ,
 "SPECIAL TOPICS IN JAZZ" ,
 "MECHANICS+BIOL. TISSUES" ,
 "Hydraulics" ,
 "Film History III" ,
 "SOCIOLOGY OF KNOWLEDGE" ,
 "FUZZY SETS + FUZZY LOGIC" ,
 "Introduction to Adapted and Therapeutic Physical Activity" ,
 "Globalization and Diversity" ,
 "ADV TOP IN LIBRARY STUDIES" ,
 "Composing for Image and Media" ,
 "Embedded Systems and Software Design" ,
 "PSYCHOLOGY OF MUSIC" ,
 "INFORMATIQUE ET TRADUCTION" ,
 "GENDER ISSUES IN FILM" ,
 "Training and Development" ,
 "Comparative Indo-European Linguistics" ,
 "ADVANCED TOPICS IN LINGUSTICS" ,
 "PRIVATE STUDY 1A" ,
 "PROB.+STOCHASTIC PROCESSES" ,
 "Phonetics and Phonology of Spanish" ,
 "STUDIO INQUIRY" ,
 "HEURISTICS & PROBLEM SOLVING" ,
 "Music Composition V" ,
 "PHYSICAL ORGANIC CHEMISTRY" ,
 "PRINCIPLES OF MEDICAL IMAGING" ,
 "International Organizations" ,
 "TRAVEL WRITING" ,
 "Policy Analysis and Program Evaluation" ,
 "INFO. THEORY + SOURCE CODING" ,
 "PRINCIPLES/EDUC MESSAGE DESI" ,
 "Physical Chemistry: Kinetics of Chemical Reactions" ,
 "SPEC/TOPS COMM ECON DEVELOP" ,
 "RELIGIOUS INSTITUTIONS" ,
 "OLD TESTAMENT ESEGESIS I" ,
 "Issues in Contemporary Canadian Art" ,
 "Professional Internship II" ,
 "ADVANCED TOPICS IN CHEMISTRY ORGANOMETALLIC CHEMISTRY" ,
 "APPLIED DATA ANALYSIS" ,
 "INTRO TO DIGITAL MEDIA IN ED" ,
 "Extramural Practicum II: Child" ,
 "Building Service Systems" ,
 "Internship I in Youth Work" ,
 "Paper Works" ,
 "Stage de formation : de l'anglais au français I" ,
 "SPECIAL TOPICS IN MHIS" ,
 "QUESTIONS ACTUELLES LING FRA" ,
 "ANALYTICAL METH ECOTOXICOLOG" ,
 "INT. QUAN. & QUAL. METHODS" ,
 "REAL-TIME COMPUTER CONTROL SYSTEM" ,
 "SELECTED TOPICS IN BIOCHEM." ,
 "ROBOTICS I: MECHANICS" ,
 "MECH BEHAV/POLYMER COMP MAT" ,
 "SHORT STUDIES OUTSIDE QUEBEC B" ,
 "ED CYBERN-SYS ANALY&DES I-VI" ,
 "New Media Theory" ,
 "STUDIO INQUIRY" ,
 "QUESTIONS/HIST./CHRISTIANITY" ,
 "INTRODUCTION TO STOP-MOTION ANIMATION" ,
 "Montage Aesthetic" ,
 "INDUSTRIAL & ENVIRON BIOTECH" ,
 "Socially Engaged and Activist Performance" ,
 "Le XIXe siècle I" ,
 "Music Composition II" ,
 "Behavioural Ecology" ,
 "Advanced Topics in Health and Exercise Science: Intervention Module" ,
 "Air Pollution and Emission Control" ,
 "Neurobiology of Motivated Behaviour" ,
 "PROJECT COST ESTIMATING" ,
 "Full Stack Web Development" ,
 "Aristotle and Hellenistic Philosophy" ,
 "Romanticism in Italy" ,
 "Socio-Environmental Issues" ,
 "DIRECTED STUDY" ,
 "STUDIES IN FICTION" ,
 "Skills for Success in a Professional Environment" ,
 "Thermodynamics II" ,
 "IMAGE II" ,
 "SPEC ISSUES IN EDUC TECH" ,
 "TOPICS/APPLICATION OF MATH" ,
 "American Foreign Policy" ,
 "Citizen Journalism" ,
 "Sociology of Sport" ,
 "THESIS PROPOSAL" ,
 "Philosophy of Social Science" ,
 "Elements of Playwriting" ,
 "MEDIA RESEARCH LABORATORY" ,
 "Fund Writing Peer Review - SSHRC Research Creation" ,
 "TOPICS IN MATH ED. RESEARCH" ,
 "SPECIAL TOPICS" ,
 ""The Spanish-American ""Boom"" and its Predecessors, 1950-1980"" ,
 "EXPANDED ANIMATION PRACTICES" ,
 "INTRO TO OPEN SYSTEMS THEORY" ,
 "HEGEL" ,
 "TRAD SCITECH ANGL AU FRAN" ,
 "STAGE DE FORMATION L'ANGLAIS AU FRANÇAIS I" ,
 "DIR.STUDIES IN ECOTOX. I" ,
 "Waste Management" ,
 "The Heroic Epics of Greece and Rome" ,
 "Stress, Health, and Coping" ,
 "Environmental Engineering Research Project" ,
 "Enzyme Kinetics and Mechanism" ,
 "Management of Financial Institutions" ,
 "SELECT TOPICS INTE STUDIES" ,
 "Intro to Design Thinking" ,
 "Op-ed Writing: Part 2" ,
 "SELECT TOPICS IN LIBR SCIE" ,
 "Critical Reading" ,
 "Applied Advanced Calculus" ,
 "MAHAYANA BUDDHISM" ,
 "Fundamentals of Electrical Power Engineering" ,
 "Selected Readings in Multidisciplinary Study" ,
 "Play Therapy 1 Introduction to Play Therapy" ,
 "MANAGERIAL ACCOUNTING" ,
 "Tutorial in Taxation/Decision making" ,
 "SEL. TOPICS IN THEO. STUDIES" ,
 "Principles of Electrical Engineering" ,
 "Intermediate Adobe Photoshop" ,
 "The Language of Jazz" ,
 "Africa in the 20th Century" ,
 "Kinesiology and Clinical Exercise Physiology Internship I" ,
 "SEMINAR IN RETAILING" ,
 "SPECIAL TOPICS IN TPER" ,
 "Communication Theory" ,
 "APPLIED LINEAR STAT MODELS" ,
 "CHAMBER CHOIR II" ,
 "SVCS COM: FOUND, DSGN & IMPL" ,
 "SEL TOPICS IN BIO-PHYS EDUC" ,
 "Development Debates" ,
 "TOPICS IN THE FOUNDATIONS OF MATHEMATICS" ,
 "Alternative Media" ,
 "TOPICS IN SOCIALIZATION" ,
